leaid,ncessch,report_dis,report_race,report_sex,counselors_fte,psych_fte,law_fte
0405360,040536000963,0,0,0,0,0,0
0405400,040540000445,0,0,0,1,1,0
0405400,040540000446,0,0,0,1,1,0
0405400,040540000447,1,0,0,1,1,0
0405400,040540001309,0,0,0,1,1,0
0405430,040543000448,0,0,1,0,1,0
0405460,040546000449,0,0,0,1,0,0
0405460,040546002875,0,0,0,1,0,0
0405500,040550001237,0,0,0,0,0,0
0405530,040553000451,0,0,0,1,0,0
0405530,040553000453,0,0,0,1,0,0
0405530,040553000454,0,0,0,1,0,0
0405530,040553000455,0,0,0,1,0,1
0405530,040553000456,0,0,0,1,0,1
0405530,040553001034,0,0,0,1,0,0
0405530,040553001238,0,0,0,1,0,1
0405530,040553001310,0,0,0,1,0,0
0405530,040553001470,0,0,0,1,0,0
0405530,040553001552,0,0,0,1,0,0
0405640,040564001416,0,0,0,0,0,0
0405670,040567000459,0,1,0,0,1,1
0405670,040567000460,0,0,0,0,1,0
0405670,040567000461,0,1,0,0,1,0
0405670,040567000464,0,0,0,0,1,0
0405670,040567001170,0,0,0,0,1,0
0405670,NA,0,0,0,NA,NA,NA
0405730,040573000466,0,0,0,0,0,0
0405760,040576000467,0,0,0,0,0,0
0405820,040582000468,0,0,0,1,1,0
0405820,040582000469,0,1,1,1,1,1
0405820,040582001078,0,0,0,1,1,0
0405820,040582001312,0,0,0,1,1,0
0405820,040582003492,0,0,0,0,0,0
0405850,040585000470,0,0,1,0,0,0
0405880,040588000471,0,0,0,1,1,0
0405880,040588001498,0,0,0,1,1,0
0405880,040588001818,0,0,0,0,0,0
0405930,040593000126,0,0,0,0,1,1
0405930,040593000130,0,0,0,0,1,1
0405930,040593000276,0,0,0,0,1,0
0405930,040593000473,0,0,0,0,1,1
0405930,040593000475,0,0,0,0,1,1
0405930,040593000477,0,0,0,0,1,0
0405930,040593000478,0,0,0,0,1,0
0405930,040593000479,0,0,1,1,1,0
0405930,040593000482,0,0,0,0,1,1
0405930,040593000483,0,0,0,0,1,1
0405930,040593000484,0,0,0,0,1,0
0405930,040593000485,0,0,0,0,1,0
0405930,040593000487,0,0,0,0,1,1
0405930,040593000488,0,0,1,1,1,1
0405930,040593000491,0,0,1,1,1,1
0405930,040593000492,0,0,0,1,1,1
0405930,040593000606,0,0,0,0,1,0
0405930,040593000610,0,0,0,0,1,0
0405930,040593000611,0,0,0,0,1,1
0405930,040593001080,0,0,0,0,1,1
0405930,040593001081,0,0,0,0,1,0
0405930,040593001083,0,0,0,0,1,1
0405930,040593001084,0,0,0,1,1,0
0405930,040593001136,0,0,0,1,1,0
0405930,040593001195,0,0,0,0,1,0
0405930,040593001218,0,0,0,1,0,1
0405930,040593001230,0,0,0,1,1,1
0405930,040593001239,0,0,0,0,1,1
0405930,040593001240,0,0,0,0,1,1
0405930,040593001313,0,0,0,0,1,0
0405930,040593001378,0,0,0,0,1,1
0405930,040593001419,0,0,0,0,0,1
0405930,040593001471,0,0,0,0,1,1
0405930,040593001553,0,0,0,1,1,1
0405930,040593001672,0,0,0,0,1,0
0405930,040593001869,0,0,0,0,1,0
0405930,040593001995,0,0,0,1,1,1
0405930,040593002266,0,0,0,1,1,1
0405930,040593002268,0,0,0,0,1,0
0405930,040593002343,0,0,0,0,1,1
0405930,040593002668,0,0,0,0,1,0
0405930,040593003104,0,0,0,0,1,1
0405930,040593003216,0,0,0,1,0,0
0405930,040593003313,0,0,0,0,1,0
0405930,040593003431,0,0,0,1,1,1
0405980,040598000457,0,0,0,1,1,1
0405980,040598000493,0,0,0,0,1,1
0405980,040598000494,0,0,0,0,1,1
0405980,040598000495,0,0,0,0,1,1
0405980,040598001977,0,0,1,0,1,1
0405980,040598002364,0,0,0,0,0,0
0406000,040600000497,0,0,0,0,0,0
0406030,040603000499,0,0,0,1,0,0
0406070,040607000500,0,0,0,1,0,0
0406070,040607000501,0,0,0,1,0,1
0406070,040607001088,0,0,0,0,0,0
0406070,040607001423,0,0,0,0,0,0
0406070,040607001823,0,0,0,0,0,0
0406070,040607003305,0,0,0,0,0,0
0406120,040612000502,0,1,0,0,1,0
0406150,040615000503,0,0,0,0,0,0
0406210,040621000304,0,0,0,1,1,0
0406210,040621000505,0,0,0,1,1,0
0406210,040621000506,0,0,0,1,1,0
0406210,040621001241,0,0,0,1,1,0
0406210,040621001499,0,0,0,1,0,0
0406210,040621001573,0,0,0,1,1,0
0406210,040621002006,0,0,0,1,1,0
0406210,040621002136,0,0,0,1,1,0
0406210,040621002274,0,0,0,1,1,0
0406210,040621002385,0,0,0,1,1,0
0406210,040621002570,0,0,0,1,1,0
0406210,040621003077,0,0,0,1,1,0
0406250,040625000132,0,0,0,0,1,0
0406250,040625000238,0,0,0,0,1,0
0406250,040625000507,0,0,0,0,1,0
0406250,040625000508,0,0,1,1,1,1
0406250,040625000510,0,0,0,0,1,0
0406250,040625000511,0,1,1,0,1,0
0406250,040625000512,0,0,0,0,1,0
0406250,040625000513,0,0,0,0,1,0
0406250,040625000514,0,0,0,1,1,1
0406250,040625000515,0,0,0,0,1,0
0406250,040625000584,0,0,0,0,1,0
0406250,040625000585,0,0,0,0,1,0
0406250,040625000586,0,0,0,0,1,0
0406250,040625000589,0,0,0,1,1,1
0406250,040625001090,0,0,0,0,1,0
0406250,040625001091,0,0,1,0,1,0
0406250,040625001092,0,0,0,0,1,0
0406250,040625001137,0,0,0,0,1,0
0406250,040625001242,0,0,0,0,1,0
0406250,040625001243,0,0,0,0,1,0
0406250,040625001315,0,0,0,1,1,1
0406250,040625001316,0,0,0,0,1,0
0406250,040625001380,0,0,0,0,1,0
0406250,040625001424,0,0,0,0,1,0
0406250,040625001425,0,1,1,0,1,0
0406250,040625001473,0,0,0,0,1,0
0406250,040625001500,0,0,0,1,1,1
0406250,040625001501,0,0,0,0,1,0
0406250,040625001554,0,1,0,0,1,0
0406250,040625001668,0,1,0,0,1,0
0406250,040625001982,0,0,0,0,1,0
0406250,040625001983,0,0,0,0,1,0
0406250,040625002111,0,0,0,0,1,0
0406250,040625002396,0,0,0,0,0,0
0406250,040625002426,0,0,0,1,1,1
0406250,040625002475,0,0,0,1,0,1
0406250,040625002586,0,0,0,1,1,1
0406250,040625002657,0,0,0,0,1,0
0406250,040625002990,0,0,0,0,1,0
0406250,040625003145,0,0,0,0,1,0
0406250,040625003255,0,0,0,0,1,0
0406250,040625003441,0,0,0,0,1,0
0406250,040625003447,0,0,0,0,0,0
0406300,040630000518,0,1,1,0,1,1
0406300,040630000520,0,0,0,0,1,0
0406300,040630000521,0,1,1,0,1,0
0406300,040630000522,1,1,0,0,1,0
0406300,040630000525,1,1,1,0,1,0
0406300,040630000530,0,1,0,0,1,0
0406300,040630000531,1,1,1,0,1,1
0406300,040630000533,0,1,0,0,1,0
0406300,040630000535,1,1,1,0,1,0
0406300,040630000537,1,1,1,0,1,1
0406300,040630001028,0,0,0,0,1,0
0406300,040630001555,0,0,1,0,1,0
0406300,040630003554,0,0,0,0,1,0
0406300,040630002129,1,0,0,0,1,0
0406330,040633000538,0,0,0,1,1,1
0406330,040633000539,0,0,0,1,1,1
0406330,040633000540,0,0,1,1,1,1
0406330,040633000541,0,0,0,1,0,1
0406330,040633000542,0,0,1,1,1,1
0406330,040633000549,0,0,0,1,1,1
0406330,040633000552,0,0,0,1,0,1
0406330,040633000554,0,0,1,1,1,1
0406330,040633001244,0,0,0,1,1,1
0406330,040633001382,0,0,0,1,0,1
0406330,040633001882,0,0,0,1,1,1
0406330,040633002138,0,0,0,1,0,0
0406330,040633002670,0,0,0,1,0,0
0406330,040633002854,0,1,0,1,1,1
0406330,040633002859,0,0,0,1,0,0
0406330,040633003509,0,0,0,1,0,0
0406330,040633003555,0,0,0,1,0,0
0406360,040636000556,0,1,0,0,0,0
0406440,040644000557,0,0,0,0,0,0
0406440,040644000558,0,0,0,1,0,0
0406440,040644003111,0,0,0,0,0,0
0406440,040644003362,0,0,0,0,0,0
0406510,040651000559,0,0,0,0,0,0
0406580,040658000560,0,0,0,1,0,0
0406580,040658000561,0,0,0,1,0,0
0406580,040658001140,0,0,0,1,0,0
0406580,040658003564,0,0,0,0,0,0
0406630,040663000562,0,0,0,1,0,0
0406730,040673000352,0,0,0,0,0,0
0406730,040673000565,0,0,0,0,1,0
0406730,040673000566,0,0,0,0,1,0
0406730,040673000568,0,0,0,1,1,1
0406730,040673000569,0,0,0,1,1,0
0406730,040673000570,0,0,0,0,1,0
0406730,040673001433,0,0,0,0,1,0
0406740,040674000572,0,0,0,1,1,0
0406740,040674001043,1,0,0,1,1,0
0406740,040674001142,0,0,1,1,1,0
0406780,040678000573,0,0,0,0,0,0
0406780,040678001559,0,0,0,0,0,0
0406810,040681000574,0,0,0,1,1,0
0406810,040681001232,0,0,1,1,1,0
0406810,040681001322,0,0,0,1,1,0
0406810,040681001383,0,0,0,1,1,0
0406810,040681002369,0,0,0,1,1,0
0406810,040681002485,0,0,0,1,0,0
0406810,040681002886,0,0,0,1,0,0
0406810,040681003438,0,0,0,0,0,0
0406810,040681003477,0,0,0,1,0,0
0406850,040685000576,0,0,0,1,1,0
0406850,040685001474,0,0,0,1,1,0
0406870,040687000141,0,0,1,0,0,0
0406870,040687000142,1,0,1,1,0,0
0406870,040687000143,0,0,1,0,0,0
0406870,040687000206,1,0,1,0,0,0
0406870,040687002867,0,0,0,0,0,0
0406900,040690000577,1,0,0,0,0,0
0406960,040696000526,0,0,0,1,0,0
0406960,040696001656,0,1,0,1,0,0
0406960,040696002788,0,0,0,0,0,0
0407020,040702000581,0,0,0,0,1,0
0407020,040702002487,0,0,0,0,0,0
0407020,040702003485,0,0,0,0,1,0
0407080,040708000582,0,0,0,0,0,0
0407080,040708000587,0,0,0,0,0,0
0407080,040708000588,0,0,0,0,0,0
0407080,040708000592,0,0,0,0,0,0
0407080,040708000593,0,0,0,0,0,0
0407080,040708000597,0,0,0,0,0,0
0407080,040708000599,0,0,0,0,0,0
0407080,040708000600,0,0,0,0,1,0
0407080,040708000605,0,0,0,0,0,0
0407080,040708000607,0,0,0,0,0,0
0407080,040708000609,0,0,0,0,0,0
0407080,040708001100,0,0,0,0,0,0
0407080,040708001143,0,0,1,0,0,0
0407080,040708001144,0,0,0,0,0,0
0407080,040708001324,0,0,0,0,0,0
0407080,040708001325,0,0,0,0,0,0
0407080,040708001879,0,0,0,0,0,0
0407080,040708001880,0,0,0,0,0,0
0407080,040708002498,0,0,0,0,0,0
0407080,NA,0,0,0,NA,NA,NA
0407080,NA,0,0,0,NA,NA,NA
0407080,NA,0,0,0,NA,NA,NA
0407080,NA,0,0,0,NA,NA,NA
0407080,NA,0,0,0,NA,NA,NA
0407080,NA,0,0,0,NA,NA,NA
0407080,NA,0,0,0,NA,NA,NA
0407080,NA,0,0,0,NA,NA,NA
0407130,040713000617,0,0,0,1,0,0
0407130,040713001044,0,0,0,1,0,0
0407130,040713001484,1,1,0,1,0,0
0407130,040713003442,0,0,0,0,0,0
0407170,040717000620,0,0,0,0,1,0
0407170,040717002483,0,0,0,1,1,0
0407170,040717002812,0,0,0,0,1,0
0407200,040720000621,0,0,0,1,0,0
0407200,040720001176,0,0,0,0,0,0
0407240,040724000527,0,0,0,1,0,0
0407240,040724000623,0,0,0,0,0,0
0407240,040724000624,1,1,1,1,0,1
0407240,040724001029,0,1,0,0,0,1
0407240,040724001030,0,0,0,0,0,0
0407240,040724002267,0,0,0,0,0,0
0407240,040724003507,0,0,0,0,0,0
0407300,040730000625,0,0,0,1,1,0
0407300,040730000626,0,1,1,1,0,1
0407300,040730000627,0,1,1,1,1,0
0407300,040730000628,0,0,0,1,0,0
0407300,040730002196,0,0,0,1,0,0
0407300,040730002818,0,1,1,1,1,0
0407300,040730003183,1,1,1,1,1,1
0407300,040730003339,1,0,0,1,1,0
0407380,040738000630,0,0,0,0,0,0
0407430,040743000631,0,0,0,0,0,0
0407500,040750000633,0,0,0,0,0,0
0407520,040752000634,0,0,0,1,0,1
0407520,040752000635,0,0,0,0,0,1
0407520,040752000637,0,0,0,1,1,0
0407520,040752001036,0,0,0,1,1,1
0407520,040752002768,0,0,0,1,0,1
0407530,040753000638,0,0,0,1,0,0
0407530,040753002966,0,0,0,0,0,0
0407570,040757000603,0,0,0,1,0,0
0407570,040757000604,0,0,1,1,0,0
0407570,040757000640,0,0,0,1,0,0
0407570,040757000641,0,0,0,1,0,0
0407570,040757000642,0,0,0,0,0,0
0407570,040757000643,0,0,1,1,0,0
0407570,040757000644,0,0,0,1,0,0
0407570,040757000646,0,0,0,0,0,0
0407570,040757000647,0,0,0,0,0,0
0407570,040757000648,0,0,0,1,0,0
0407570,040757000651,0,0,0,0,0,0
0407570,040757000654,0,0,1,1,0,0
0407570,040757000655,0,0,0,0,0,0
0407570,040757000657,0,0,0,0,0,0
0407570,040757000658,0,0,0,0,0,0
0407570,040757000659,0,0,0,1,0,0
0407570,040757000662,0,0,0,0,0,0
0407570,040757000663,0,0,1,1,0,0
0407570,040757000666,0,0,0,0,0,0
0407570,040757001102,0,0,0,0,0,0
0407570,040757001194,0,0,0,1,0,0
0407570,040757001327,0,0,0,0,0,0
0407570,040757001384,0,0,0,0,0,0
0407570,040757001434,0,0,0,0,0,0
0407570,040757001475,0,0,0,0,0,0
0407570,040757001561,0,0,0,1,0,0
0407570,040757001562,0,0,0,1,0,0
0407570,040757001671,0,0,0,0,0,0
0407570,040757002115,0,0,0,1,0,0
0407570,040757003250,0,0,0,0,0,0
0407630,040763000667,0,0,0,0,0,0
0407630,040763000668,0,1,0,0,0,0
0407680,040768000669,0,0,0,0,0,0
0407700,040770000672,0,0,0,0,0,0
0407700,040770000673,1,1,1,1,1,1
0407700,040770000674,0,0,0,1,1,1
0407700,040770001253,0,0,0,0,0,0
0407700,040770001435,1,1,0,0,1,0
0407700,040770001941,0,0,0,0,0,0
0407700,040770003276,0,0,0,0,0,0
0407700,NA,0,0,0,NA,NA,NA
0407750,040775000296,0,0,0,0,1,0
0407750,040775000622,0,0,0,0,1,0
0407750,040775000636,0,0,0,1,1,1
0407750,040775000675,0,1,0,0,1,0
0407750,040775000676,1,1,0,1,1,1
0407750,040775000681,0,0,0,0,1,0
0407750,040775000682,0,0,0,0,1,0
0407750,040775000684,0,0,0,0,1,0
0407750,040775001045,0,0,1,1,1,1
0407750,040775001047,0,0,0,0,1,0
0407750,040775001048,0,1,0,0,1,0
0407750,040775001146,0,0,0,0,1,0
0407750,040775001147,1,1,0,1,1,1
0407750,040775001250,0,0,0,0,1,0
0407750,040775001255,0,0,0,0,1,0
0407750,040775001330,0,1,0,0,1,0
0407750,040775001331,0,0,1,1,1,1
0407750,040775001436,0,0,0,0,1,0
0407750,040775001503,1,1,1,1,1,1
0407750,040775001504,0,0,0,0,1,0
0407750,040775001563,0,0,0,0,1,0
0407750,040775001679,1,0,1,0,1,1
0407750,040775001873,0,0,0,1,1,0
0407750,040775001874,0,0,0,1,1,0
0407750,040775001997,0,0,0,0,1,0
0407750,040775002127,1,0,1,1,1,0
0407750,040775002128,1,1,0,1,1,0
0407750,040775002357,0,0,0,1,1,1
0407750,040775002358,0,1,1,1,1,0
0407750,040775002433,0,0,0,1,1,1
0407750,040775002434,0,0,1,1,1,0
0407750,040775002486,0,0,0,1,1,0
0407750,040775002591,0,0,0,0,0,0
0407750,040775002636,0,1,0,1,1,0
0407750,040775002959,0,0,0,0,1,0
0407750,040775003098,1,1,1,0,1,0
0407750,040775003099,0,0,0,0,1,0
0407750,040775003454,0,0,0,0,1,0
0407750,040775003463,0,0,0,0,1,0
0407770,040777000390,0,0,0,1,NA,0
0407820,040782000331,0,0,0,0,1,0
0407820,040782000692,0,0,0,0,1,0
0407820,040782000694,0,0,0,1,1,0
0407820,040782000695,0,0,1,0,1,0
0407820,040782000696,0,0,0,0,1,0
0407820,040782001938,0,0,0,0,1,0
0407820,040782002543,0,0,0,0,1,0
0407860,040786000697,0,0,0,0,0,0
0407890,040789000698,0,0,0,0,1,0
0407890,040789001256,0,0,0,0,1,0
0407890,040789001565,0,0,1,0,1,0
0407890,040789001566,0,0,0,0,1,0
0407890,040789002568,0,0,0,0,1,0
0407920,040792000699,0,0,0,0,0,0
0408020,040802000700,0,0,0,1,1,0
0408020,040802000701,0,0,0,1,1,0
0408080,040808000702,0,0,0,0,1,0
0408080,040808001049,0,0,0,1,1,0
0408080,040808001105,0,0,1,0,1,0
0408080,040808002871,0,0,0,0,1,0
0408130,040813000705,0,0,0,1,0,0
0408170,040817000153,0,0,0,1,0,0
0408170,040817000706,0,0,1,1,1,0
0408170,040817000710,0,0,1,1,1,0
0408170,040817000715,0,0,0,1,1,0
0408170,040817000719,0,0,0,1,1,0
0408170,040817000723,0,0,0,1,1,0
0408170,040817000727,0,0,1,1,1,0
0408170,040817000735,0,0,1,1,1,0
0408170,040817000739,0,0,1,1,1,0
0408170,040817000743,0,0,1,1,1,0
0408170,040817000751,0,0,0,1,1,0
0408170,040817001106,0,0,0,1,1,0
0408170,040817001149,0,0,1,1,1,0
0408170,040817001177,0,0,1,1,1,0
0408170,040817001386,0,0,0,0,1,0
0408170,040817001438,0,0,0,1,1,0
0408170,040817001612,0,0,0,1,0,0
0408170,040817001613,0,0,1,1,1,0
0408170,040817002549,0,0,1,1,1,0
0408170,040817002849,0,0,1,1,1,0
0408170,040817003316,0,0,0,0,0,0
0408170,040817003500,0,0,1,1,1,0
0408230,040823000758,0,0,0,0,1,0
0408230,040823000759,0,0,0,1,0,0
0408230,040823000760,0,0,0,1,0,0
0408280,040828000761,0,0,0,1,1,0
0408280,040828000762,0,0,0,1,1,0
0408280,040828001150,0,0,0,1,1,0
0408280,040828002550,0,0,1,1,1,0
0408310,040831000763,0,0,0,1,1,0
0408310,040831000764,0,0,1,1,1,0
0408310,040831000765,0,0,1,1,1,0
0408310,040831000767,0,0,0,1,1,0
0408310,040831000768,0,0,1,1,1,1
0408310,040831000769,0,0,0,1,1,0
0408310,040831000773,0,0,0,1,1,0
0408310,040831000775,0,1,1,1,1,1
0408310,040831000776,0,0,0,1,1,0
0408310,040831000777,1,1,0,1,1,0
0408310,040831000778,0,0,1,1,1,0
0408310,040831000782,0,0,0,1,1,0
0408310,040831000783,0,0,1,1,1,0
0408310,040831000785,0,0,0,1,1,0
0408310,040831000786,0,0,0,1,1,0
0408310,040831000787,0,0,0,1,1,0
0408310,040831000789,0,1,0,1,1,0
0408310,040831001107,0,1,1,1,1,1
0408310,040831001258,0,0,0,0,1,0
0408310,040831003112,0,0,0,1,1,0
0408310,040831003397,0,0,0,1,0,0
0408310,NA,0,0,0,NA,NA,NA
0408340,040834000680,0,0,0,1,1,0
0408340,040834000790,0,0,0,1,1,0
0408340,040834000793,0,0,0,1,1,0
0408340,040834000794,0,0,0,1,1,0
0408340,040834000795,0,0,0,1,1,0
0408340,040834001567,0,0,0,1,1,0
0408340,040834001576,0,0,0,1,1,0
0408410,040841000796,0,0,0,0,0,0
0408410,040841000797,0,0,0,0,0,0
0408410,040841000798,0,0,0,0,0,0
0408410,040841001110,0,0,0,1,0,0
0408430,040843000799,0,0,0,0,0,0
0408460,040846000800,0,0,0,0,0,0
0408490,040849001477,0,1,1,1,0,0
0408490,040849001705,0,1,1,1,1,0
0408490,040849002132,0,1,1,1,1,0
0408490,040849002488,0,1,1,1,1,0
0408520,040852000805,0,0,0,1,1,0
0408520,040852001478,0,0,0,1,1,0
0408520,040852002339,0,0,0,1,1,0
0408520,040852002416,0,0,0,1,1,0
0408520,040852002912,0,0,0,1,1,0
0408520,040852003206,0,0,0,1,0,0
0408550,040855000806,0,0,0,0,0,0
0408550,040855003405,0,0,0,0,0,0
0408600,040860000807,1,0,1,1,0,0
0408600,040860000809,0,0,1,1,0,0
0408600,040860000810,0,0,0,1,0,0
0408640,040864001259,0,0,0,0,0,0
0408680,040868000812,0,0,0,1,0,0
0408680,040868000814,0,0,0,1,0,0
0408680,040868000815,0,0,0,0,0,0
0408680,040868001152,0,0,0,0,0,0
0408680,040868001153,0,0,0,0,0,0
0408680,040868001822,0,0,0,1,0,0
0408800,040880000817,0,0,0,1,0,0
0408800,040880000819,0,0,0,1,0,0
0408800,040880000824,0,0,0,1,0,1
0408800,040880000827,0,0,0,1,0,1
0408800,040880000828,0,0,1,1,1,0
0408800,040880000836,0,1,1,1,0,0
0408800,040880000837,0,1,1,1,1,0
0408800,040880000838,0,0,0,0,0,0
0408800,040880000840,0,0,0,1,0,0
0408800,040880000841,1,0,0,1,0,0
0408800,040880000842,0,0,1,1,0,1
0408800,040880000843,0,0,0,1,0,0
0408800,040880000845,0,0,0,1,0,0
0408800,040880000846,0,0,0,1,0,0
0408800,040880000848,0,1,1,1,0,0
0408800,040880000850,0,0,0,1,0,0
0408800,040880000851,0,1,0,1,0,0
0408800,040880000852,0,0,0,1,0,0
0408800,040880000853,0,0,0,1,0,0
0408800,040880000854,0,0,0,1,0,0
0408800,040880000858,0,0,0,1,0,0
0408800,040880000859,0,1,0,1,0,0
0408800,040880000861,0,0,0,1,0,0
0408800,040880000863,0,1,1,1,1,0
0408800,040880000864,0,0,0,1,0,0
0408800,040880000865,0,0,0,1,0,0
0408800,040880000866,0,0,0,1,1,0
0408800,040880000869,0,0,0,1,1,0
0408800,040880000870,0,0,0,1,0,0
0408800,040880000871,0,0,0,1,0,0
0408800,040880000872,1,0,0,1,0,0
0408800,040880000873,0,0,0,1,0,0
0408800,040880000874,0,0,1,1,0,1
0408800,040880000875,0,1,1,1,0,0
0408800,040880000878,0,1,1,1,0,0
0408800,040880000880,0,1,0,1,0,0
0408800,040880000886,0,0,0,1,1,0
0408800,040880000887,0,0,0,1,1,0
0408800,040880000889,0,0,1,1,0,0
0408800,040880000890,0,0,0,1,0,0
0408800,040880000891,0,0,0,1,1,0
0408800,040880000896,0,0,1,1,0,1
0408800,040880000897,0,0,0,1,0,0
0408800,040880000899,0,0,0,1,1,0
0408800,040880000900,0,0,0,1,0,0
0408800,040880000902,0,0,0,0,1,0
0408800,040880000903,0,0,0,1,0,0
0408800,040880000904,0,0,0,1,0,0
0408800,040880000905,0,0,0,1,0,0
0408800,040880000906,0,0,0,1,0,0
0408800,040880000966,0,0,0,1,0,0
0408800,040880000972,0,0,1,1,0,1
0408800,040880001112,0,0,0,1,0,0
0408800,040880001113,0,0,0,1,0,0
0408800,040880001260,0,1,0,1,0,0
0408800,040880001261,0,0,0,1,0,1
0408800,040880001262,0,0,0,1,0,0
0408800,040880001263,0,0,1,1,0,1
0408800,040880001264,0,0,0,1,0,0
0408800,040880001266,1,1,0,1,1,0
0408800,040880001267,0,0,0,1,0,0
0408800,040880001268,0,0,0,1,1,1
0408800,040880001269,0,0,0,1,0,0
0408800,040880001441,0,0,0,1,0,0
0408800,040880001442,0,0,0,1,0,0
0408800,040880001443,0,0,0,1,1,1
0408800,040880001445,0,0,1,1,1,1
0408800,040880001446,0,1,0,1,0,0
0408800,040880001447,0,1,1,1,0,0
0408800,040880001448,0,0,1,1,1,1
0408800,040880001449,0,0,0,1,0,0
0408800,040880001452,0,0,0,1,0,0
0408800,040880001454,0,0,0,1,0,0
0408800,040880001455,1,0,0,1,0,0
0408800,040880001479,0,0,0,1,0,0
0408800,040880001481,0,0,0,1,0,0
0408800,040880001506,0,0,0,1,1,0
0408800,040880001508,0,0,0,1,0,0
0408800,040880001509,0,0,0,1,0,0
0408800,040880001569,0,0,0,1,0,0
0408800,040880001606,0,0,0,1,0,0
0408800,040880002335,0,0,0,0,0,0
0408800,040880002336,0,0,0,1,0,0
0408800,040880002547,0,0,0,0,0,0
0408800,040880003282,0,0,0,1,0,0
0408800,040880003414,0,0,0,1,0,0
0408820,040882000908,0,0,0,1,1,0
0408820,040882002496,0,0,1,1,1,0
0408820,040882002794,0,0,1,1,1,0
0408850,040885000909,0,0,0,0,1,0
0408850,040885001003,0,0,0,0,1,0
0408850,040885001510,0,0,0,0,1,0
0408850,040885001954,0,0,0,0,1,0
0408850,040885001955,0,0,0,1,1,0
0408850,040885001956,0,0,0,0,1,0
0408850,040885002193,0,0,0,0,1,0
0408850,040885002194,0,0,0,0,1,0
0408850,040885002195,0,0,0,1,1,0
0408850,040885002551,0,0,0,0,1,0
0408850,040885002552,0,0,0,1,1,0
0408850,040885002765,0,0,0,0,1,0
0408850,040885002798,0,0,0,0,1,0
0408850,040885002991,0,0,0,0,1,0
0408850,040885003083,0,0,0,0,1,0
0408850,040885003175,0,0,0,1,1,0
0408850,040885003214,0,0,0,0,1,0
0408850,040885003272,0,0,0,1,1,0
0408850,040885003432,0,0,0,0,1,0
0408850,040885003489,0,0,0,0,1,0
0408880,040888000910,0,0,0,0,0,0
0408910,040891000911,0,0,0,1,1,0
0409060,040906000652,0,0,0,0,0,0
0409060,040906000915,0,0,1,0,0,0
0409060,040906000916,0,0,0,0,0,0
0409060,040906000917,0,0,1,0,0,0
0409060,040906000919,0,0,0,0,0,0
0409060,040906000920,0,0,1,0,0,0
0409060,040906000921,0,0,1,0,0,0
0409060,040906000922,0,0,1,0,0,0
0409060,040906000923,0,0,0,0,0,0
0409060,040906000926,0,0,1,0,0,0
0409060,040906000927,0,0,0,0,0,0
0409060,040906000928,0,0,0,0,0,0
0409060,040906000929,0,0,1,0,0,0
0409060,040906000930,0,0,1,0,0,0
0409060,040906000931,0,0,0,0,0,0
0409060,040906000932,0,1,1,0,0,0
0409060,040906000933,0,0,0,0,0,0
0409060,040906000934,0,0,1,0,0,0
0409060,040906000935,0,0,0,0,0,0
0409060,040906000936,0,0,0,0,0,0
0409060,040906000937,0,1,1,0,0,0
0409060,040906000938,0,0,1,0,0,0
0409060,040906000939,0,0,1,0,0,0
0409060,040906000941,0,0,1,0,0,0
0409060,040906000942,0,0,0,0,0,0
0409060,040906000944,0,0,0,0,0,0
0409060,040906000945,0,0,0,0,0,0
0409060,040906000946,0,0,0,0,0,0
0409060,040906000947,0,0,0,0,0,0
0409060,040906001116,0,0,0,0,0,0
0409060,040906001117,0,0,0,0,0,0
0409060,040906001272,0,0,1,0,0,0
0409090,040909000948,0,0,0,0,0,0
0409120,040912000949,0,0,0,0,0,0
0409160,040916000005,0,0,0,1,0,0
0409160,040916000951,0,0,0,0,0,0
0409160,040916000952,0,0,0,1,0,0
0409160,040916001768,0,0,0,0,1,0
0409160,040916002190,0,0,0,0,0,0
0409190,040919000953,0,1,1,1,0,0
0409190,040919000955,0,1,1,1,0,0
0409190,040919001834,0,0,0,1,0,0
0409190,040919002827,0,0,0,1,0,0
0409190,040919003248,0,0,0,0,0,0
0409250,040925000956,0,0,0,1,0,0
0409250,040925000957,0,0,0,1,1,1
0409250,040925000958,0,0,0,1,0,1
0409310,040931000960,0,1,1,1,0,1
0409310,040931001118,0,1,1,0,1,0
0409390,040939000964,0,1,0,1,0,0
0409390,040939001483,0,0,0,1,0,0
0409430,040943000155,0,0,0,0,1,0
0409430,040943000967,0,0,0,1,1,0
0409430,040943000968,0,0,0,1,0,0
0409430,040943000970,0,0,0,1,0,0
0409430,040943001648,0,0,0,1,1,0
0409430,040943002447,0,0,0,1,0,0
0409460,040946000971,0,0,0,1,0,0
0409460,040946000973,0,1,1,1,0,0
0409460,040946000974,0,1,1,1,0,0
0409460,040946000975,0,0,0,1,0,1
0409460,040946000976,0,0,1,1,0,0
0409510,040951000977,0,0,0,1,1,0
0409540,040954000978,0,0,0,0,0,0
0409540,040954001119,0,0,0,0,0,0
0409570,040957000323,0,0,0,0,0,0
0409600,040960000981,0,0,0,0,0,0
0409600,040960000982,0,0,0,1,0,0
0409600,040960000983,0,0,0,0,0,0
0409600,040960000985,0,0,0,1,0,1
0409600,040960000986,0,0,0,1,0,1
0409600,040960000988,0,0,0,1,0,0
0409600,040960000989,0,0,0,0,0,0
0409600,040960000991,0,0,1,1,0,0
